Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,EDAT_Q
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,36,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,16,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,44,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,79,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,86,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,105,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,57,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,56,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,58,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,60,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,105,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,163,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,173,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,105,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,89,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,55,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,55,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,59,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,60,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,37,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,16,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,25,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,38,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,94,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,121,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,73,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,39,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,30,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,37,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,54,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,120,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,141,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,109,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,72,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,56,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,32,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,46,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,39,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,34,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,15,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,5,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,100,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,148,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,155,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,131,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,128,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,92,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,93,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,166,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,218,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,212,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,217,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,148,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,113,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,82,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,66,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,62,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,28,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,34,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,15,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,115,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,144,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,143,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,142,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,157,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,177,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,253,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,237,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,284,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,303,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,211,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,248,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,210,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,171,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,188,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,184,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,83,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,58,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,20,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,10,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,36,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,47,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,55,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,73,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,83,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,65,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,78,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,87,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,111,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,114,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,108,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,101,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,80,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,98,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,127,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,77,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,56,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,46,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,17,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,45,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,57,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,57,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,67,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,64,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,88,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,93,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,92,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,112,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,134,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,103,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,117,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,103,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,105,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,106,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,93,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,56,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,36,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,14,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,32,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,56,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,52,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,53,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,70,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,58,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,91,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,80,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,69,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,101,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,111,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,115,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,92,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,121,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,104,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,104,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,44,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,28,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,18,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,7,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,39,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,70,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,68,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,169,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,102,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,129,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,110,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,106,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,109,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,135,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,121,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,119,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,92,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,82,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,96,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,79,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,61,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,36,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,25,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,68,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,88,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,86,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,98,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,82,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,70,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,107,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,106,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,145,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,143,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,150,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,103,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,109,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,110,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,85,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,89,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,50,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,29,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,12,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,7,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,53,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,51,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,76,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,66,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,74,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,78,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,80,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,110,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,110,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,122,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,149,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,124,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,99,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,130,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,83,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,75,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,51,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,29,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,20,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,6,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,59,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,89,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,107,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,83,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,76,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,100,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,94,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,117,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,152,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,174,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,148,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,99,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,96,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,68,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,78,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,52,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,49,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,28,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,30,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,15,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,42,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,51,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,73,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,64,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,64,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,91,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,90,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,93,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,82,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,125,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,135,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,85,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,84,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,80,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,60,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,85,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,41,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,36,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,20,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,8,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,59,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,52,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,43,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,49,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,56,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,70,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,78,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,89,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,120,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,102,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,105,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,89,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,67,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,65,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,63,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,64,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,46,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,32,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,17,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,5,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,53,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,64,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,59,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,56,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,70,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,87,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,82,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,97,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,117,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,143,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,110,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,86,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,56,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,76,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,70,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,77,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,51,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,29,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,17,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,59,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,71,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,81,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,53,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,77,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,99,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,95,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,98,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,140,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,136,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,111,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,89,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,100,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,80,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,75,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,65,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,47,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,39,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,14,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,5,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,51,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,68,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,67,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,59,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,70,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,78,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,82,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,82,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,110,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,131,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,111,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,97,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,80,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,92,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,60,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,85,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,53,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,30,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,19,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,7,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,53,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,69,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,47,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,63,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,54,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,47,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,102,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,91,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,115,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,107,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,83,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,74,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,73,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,98,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,88,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,63,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,41,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,34,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,18,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,..,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,..,20
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,57,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,62,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,83,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,66,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,73,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,83,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,118,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,144,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,132,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,139,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,123,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,115,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,87,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,88,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,88,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,59,15
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,40,16
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,25,17
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,16,18
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,12,19
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,40,0
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,61,1
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,56,2
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,54,3
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,73,4
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,63,5
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,81,6
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,82,7
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,94,8
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,107,9
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,102,10
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,84,11
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,96,12
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,96,13
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,87,14
2024-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,74,15
