Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,750,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,1022,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,1023,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,772,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,694,2
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,846,1
2026-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,790,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,1834,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,1830,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,741,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,723,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,862,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,802,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,820,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,754,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,895,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,824,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,586,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,531,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,944,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,858,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,901,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,896,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,1388,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,1275,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,1172,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,1005,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,809,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,717,2
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,509,1
2026-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,400,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,1140,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,995,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,570,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,475,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,796,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,728,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,722,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,634,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,938,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,849,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,1029,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,951,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,713,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,607,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,794,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,695,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,645,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,593,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,839,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,767,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,774,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,666,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,1035,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,901,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,669,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,617,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,526,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,475,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,654,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,577,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,847,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,740,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,833,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,790,2
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,769,1
2026-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,682,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,712,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,637,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,546,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,503,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,590,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,522,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,498,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,470,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,510,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,491,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,866,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,708,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,578,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,546,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,650,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,594,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,531,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,475,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,663,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,583,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,937,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,832,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,894,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,741,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,631,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,567,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,790,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,721,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,863,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,768,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,1662,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,1660,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,900,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,833,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,869,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,870,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,602,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,552,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,903,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,833,2
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,961,1
2026-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,876,2
