any,secció censal,concepte,estat,valor
2024,Sant Boi de Llobregat DC02 SC016,població estrangera de països de renda baixa o mitjana,p,79.7
2024,Sant Boi de Llobregat DC02 SC016,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC02 SC017,població amb estudis baixos,p,98.0
2024,Sant Boi de Llobregat DC02 SC017,població jove sense estudis postobligatoris,p,86.9
2024,Sant Boi de Llobregat DC02 SC017,població estrangera de països de renda baixa o mitjana,p,82.8
2024,Sant Boi de Llobregat DC02 SC017,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC02 SC018,població amb estudis baixos,p,90.0
2024,Sant Boi de Llobregat DC02 SC018,població jove sense estudis postobligatoris,p,80.9
2024,Sant Boi de Llobregat DC02 SC018,població estrangera de països de renda baixa o mitjana,p,83.2
2024,Sant Boi de Llobregat DC02 SC018,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC02 SC019,població amb estudis baixos,p,99.1
2024,Sant Boi de Llobregat DC02 SC019,població jove sense estudis postobligatoris,p,95.0
2024,Sant Boi de Llobregat DC02 SC019,població estrangera de països de renda baixa o mitjana,p,90.2
2024,Sant Boi de Llobregat DC02 SC019,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC001,població amb estudis baixos,p,91.4
2024,Sant Boi de Llobregat DC03 SC001,població jove sense estudis postobligatoris,p,96.6
2024,Sant Boi de Llobregat DC03 SC001,població estrangera de països de renda baixa o mitjana,p,94.7
2024,Sant Boi de Llobregat DC03 SC001,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC002,població amb estudis baixos,p,98.2
2024,Sant Boi de Llobregat DC03 SC002,població jove sense estudis postobligatoris,p,93.3
2024,Sant Boi de Llobregat DC03 SC002,població estrangera de països de renda baixa o mitjana,p,91.3
2024,Sant Boi de Llobregat DC03 SC002,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC003,població amb estudis baixos,p,101.3
2024,Sant Boi de Llobregat DC03 SC003,població jove sense estudis postobligatoris,p,95.2
2024,Sant Boi de Llobregat DC03 SC003,població estrangera de països de renda baixa o mitjana,p,100.2
2024,Sant Boi de Llobregat DC03 SC003,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC004,població amb estudis baixos,p,96.1
2024,Sant Boi de Llobregat DC03 SC004,població jove sense estudis postobligatoris,p,105.9
2024,Sant Boi de Llobregat DC03 SC004,població estrangera de països de renda baixa o mitjana,p,101.6
2024,Sant Boi de Llobregat DC03 SC004,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC005,població amb estudis baixos,p,95.2
2024,Sant Boi de Llobregat DC03 SC005,població jove sense estudis postobligatoris,p,95.9
2024,Sant Boi de Llobregat DC03 SC005,població estrangera de països de renda baixa o mitjana,p,98.3
2024,Sant Boi de Llobregat DC03 SC005,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC006,població amb estudis baixos,p,94.7
2024,Sant Boi de Llobregat DC03 SC006,població jove sense estudis postobligatoris,p,100.0
2024,Sant Boi de Llobregat DC03 SC006,població estrangera de països de renda baixa o mitjana,p,96.2
2024,Sant Boi de Llobregat DC03 SC006,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC007,població amb estudis baixos,p,99.9
2024,Sant Boi de Llobregat DC03 SC007,població jove sense estudis postobligatoris,p,93.7
2024,Sant Boi de Llobregat DC03 SC007,població estrangera de països de renda baixa o mitjana,p,93.1
2024,Sant Boi de Llobregat DC03 SC007,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC008,població amb estudis baixos,p,106.4
2024,Sant Boi de Llobregat DC03 SC008,població jove sense estudis postobligatoris,p,100.7
2024,Sant Boi de Llobregat DC03 SC008,població estrangera de països de renda baixa o mitjana,p,92.7
2024,Sant Boi de Llobregat DC03 SC008,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC03 SC009,població amb estudis baixos,p,104.5
2024,Sant Boi de Llobregat DC03 SC009,població jove sense estudis postobligatoris,p,107.6
2024,Sant Boi de Llobregat DC03 SC009,població estrangera de països de renda baixa o mitjana,p,108.2
2024,Sant Boi de Llobregat DC03 SC009,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC001,població amb estudis baixos,p,105.4
2024,Sant Boi de Llobregat DC04 SC001,població jove sense estudis postobligatoris,p,95.9
2024,Sant Boi de Llobregat DC04 SC001,població estrangera de països de renda baixa o mitjana,p,90.4
2024,Sant Boi de Llobregat DC04 SC001,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC002,població amb estudis baixos,p,97.2
2024,Sant Boi de Llobregat DC04 SC002,població jove sense estudis postobligatoris,p,90.1
2024,Sant Boi de Llobregat DC04 SC002,població estrangera de països de renda baixa o mitjana,p,89.1
2024,Sant Boi de Llobregat DC04 SC002,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC003,població amb estudis baixos,p,109.2
2024,Sant Boi de Llobregat DC04 SC003,població jove sense estudis postobligatoris,p,98.2
2024,Sant Boi de Llobregat DC04 SC003,població estrangera de països de renda baixa o mitjana,p,89.1
2024,Sant Boi de Llobregat DC04 SC003,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC004,població amb estudis baixos,p,113.2
2024,Sant Boi de Llobregat DC04 SC004,població jove sense estudis postobligatoris,p,98.3
2024,Sant Boi de Llobregat DC04 SC004,població estrangera de països de renda baixa o mitjana,p,92.0
2024,Sant Boi de Llobregat DC04 SC004,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC005,població amb estudis baixos,p,105.8
2024,Sant Boi de Llobregat DC04 SC005,població jove sense estudis postobligatoris,p,108.2
2024,Sant Boi de Llobregat DC04 SC005,població estrangera de països de renda baixa o mitjana,p,104.0
2024,Sant Boi de Llobregat DC04 SC005,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC006,població amb estudis baixos,p,106.2
2024,Sant Boi de Llobregat DC04 SC006,població jove sense estudis postobligatoris,p,100.4
2024,Sant Boi de Llobregat DC04 SC006,població estrangera de països de renda baixa o mitjana,p,103.5
2024,Sant Boi de Llobregat DC04 SC006,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC007,població amb estudis baixos,p,111.1
2024,Sant Boi de Llobregat DC04 SC007,població jove sense estudis postobligatoris,p,101.0
2024,Sant Boi de Llobregat DC04 SC007,població estrangera de països de renda baixa o mitjana,p,92.0
2024,Sant Boi de Llobregat DC04 SC007,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC008,població amb estudis baixos,p,100.3
2024,Sant Boi de Llobregat DC04 SC008,població jove sense estudis postobligatoris,p,96.3
2024,Sant Boi de Llobregat DC04 SC008,població estrangera de països de renda baixa o mitjana,p,96.7
2024,Sant Boi de Llobregat DC04 SC008,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC04 SC009,població amb estudis baixos,p,105.2
2024,Sant Boi de Llobregat DC04 SC009,població jove sense estudis postobligatoris,p,94.4
2024,Sant Boi de Llobregat DC04 SC009,població estrangera de països de renda baixa o mitjana,p,89.2
2024,Sant Boi de Llobregat DC04 SC009,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC05 SC001,població amb estudis baixos,p,103.8
2024,Sant Boi de Llobregat DC05 SC001,població jove sense estudis postobligatoris,p,103.1
2024,Sant Boi de Llobregat DC05 SC001,població estrangera de països de renda baixa o mitjana,p,87.4
2024,Sant Boi de Llobregat DC05 SC001,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC05 SC002,població amb estudis baixos,p,115.3
2024,Sant Boi de Llobregat DC05 SC002,població jove sense estudis postobligatoris,p,128.3
2024,Sant Boi de Llobregat DC05 SC002,població estrangera de països de renda baixa o mitjana,p,103.0
2024,Sant Boi de Llobregat DC05 SC002,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC05 SC003,població amb estudis baixos,p,118.2
2024,Sant Boi de Llobregat DC05 SC003,població jove sense estudis postobligatoris,p,126.8
2024,Sant Boi de Llobregat DC05 SC003,població estrangera de països de renda baixa o mitjana,p,104.2
2024,Sant Boi de Llobregat DC05 SC003,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC06 SC001,població amb estudis baixos,p,92.6
2024,Sant Boi de Llobregat DC06 SC001,població jove sense estudis postobligatoris,p,94.1
2024,Sant Boi de Llobregat DC06 SC001,població estrangera de països de renda baixa o mitjana,p,89.0
2024,Sant Boi de Llobregat DC06 SC001,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC06 SC002,població amb estudis baixos,p,115.1
2024,Sant Boi de Llobregat DC06 SC002,població jove sense estudis postobligatoris,p,103.5
2024,Sant Boi de Llobregat DC06 SC002,població estrangera de països de renda baixa o mitjana,p,100.5
2024,Sant Boi de Llobregat DC06 SC002,renda mitjana per persona,..,null
2024,Sant Boi de Llobregat DC06 SC003,població amb estudis baixos,p,122.3
2024,Sant Boi de Llobregat DC06 SC003,població jove sense estudis postobligatoris,p,123.3
2024,Sant Boi de Llobregat DC06 SC003,població estrangera de països de renda baixa o mitjana,p,119.2
2024,Sant Boi de Llobregat DC06 SC003,renda mitjana per persona,..,null
2024,Sant Boi de Lluçanès DC01 SC001,població amb estudis baixos,p,111.0
2024,Sant Boi de Lluçanès DC01 SC001,població jove sense estudis postobligatoris,p,108.8
2024,Sant Boi de Lluçanès DC01 SC001,població estrangera de països de renda baixa o mitjana,p,96.4
2024,Sant Boi de Lluçanès DC01 SC001,renda mitjana per persona,..,null
2024,Sant Cebrià de Vallalta DC01 SC001,població amb estudis baixos,p,87.1
2024,Sant Cebrià de Vallalta DC01 SC001,població jove sense estudis postobligatoris,p,103.4
2024,Sant Cebrià de Vallalta DC01 SC001,població estrangera de països de renda baixa o mitjana,p,81.2
2024,Sant Cebrià de Vallalta DC01 SC001,renda mitjana per persona,..,null
2024,Sant Cebrià de Vallalta DC01 SC002,població amb estudis baixos,p,82.0
2024,Sant Cebrià de Vallalta DC01 SC002,població jove sense estudis postobligatoris,p,93.6
2024,Sant Cebrià de Vallalta DC01 SC002,població estrangera de països de renda baixa o mitjana,p,88.0
2024,Sant Cebrià de Vallalta DC01 SC002,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC001,població amb estudis baixos,p,94.9
2024,Sant Celoni DC01 SC001,població jove sense estudis postobligatoris,p,98.6
2024,Sant Celoni DC01 SC001,població estrangera de països de renda baixa o mitjana,p,94.4
2024,Sant Celoni DC01 SC001,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC002,població amb estudis baixos,p,97.0
2024,Sant Celoni DC01 SC002,població jove sense estudis postobligatoris,p,95.2
2024,Sant Celoni DC01 SC002,població estrangera de països de renda baixa o mitjana,p,88.8
2024,Sant Celoni DC01 SC002,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC003,població amb estudis baixos,p,96.5
2024,Sant Celoni DC01 SC003,població jove sense estudis postobligatoris,p,105.7
2024,Sant Celoni DC01 SC003,població estrangera de països de renda baixa o mitjana,p,97.7
2024,Sant Celoni DC01 SC003,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC004,població amb estudis baixos,p,124.5
2024,Sant Celoni DC01 SC004,població jove sense estudis postobligatoris,p,136.4
2024,Sant Celoni DC01 SC004,població estrangera de països de renda baixa o mitjana,p,121.4
2024,Sant Celoni DC01 SC004,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC005,població amb estudis baixos,p,104.9
2024,Sant Celoni DC01 SC005,població jove sense estudis postobligatoris,p,98.8
2024,Sant Celoni DC01 SC005,població estrangera de països de renda baixa o mitjana,p,89.7
2024,Sant Celoni DC01 SC005,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC006,població amb estudis baixos,p,112.9
2024,Sant Celoni DC01 SC006,població jove sense estudis postobligatoris,p,107.8
2024,Sant Celoni DC01 SC006,població estrangera de països de renda baixa o mitjana,p,99.8
2024,Sant Celoni DC01 SC006,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC007,població amb estudis baixos,p,94.8
2024,Sant Celoni DC01 SC007,població jove sense estudis postobligatoris,p,101.7
2024,Sant Celoni DC01 SC007,població estrangera de països de renda baixa o mitjana,p,95.3
2024,Sant Celoni DC01 SC007,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC008,població amb estudis baixos,p,79.4
2024,Sant Celoni DC01 SC008,població jove sense estudis postobligatoris,p,96.3
2024,Sant Celoni DC01 SC008,població estrangera de països de renda baixa o mitjana,p,81.0
2024,Sant Celoni DC01 SC008,renda mitjana per persona,..,null
2024,Sant Celoni DC01 SC009,població amb estudis baixos,p,103.1
2024,Sant Celoni DC01 SC009,població jove sense estudis postobligatoris,p,111.0
2024,Sant Celoni DC01 SC009,població estrangera de països de renda baixa o mitjana,p,101.3
2024,Sant Celoni DC01 SC009,renda mitjana per persona,..,null
2024,Sant Celoni DC02 SC001,població amb estudis baixos,p,87.0
2024,Sant Celoni DC02 SC001,població jove sense estudis postobligatoris,p,101.3
2024,Sant Celoni DC02 SC001,població estrangera de països de renda baixa o mitjana,p,87.3
2024,Sant Celoni DC02 SC001,renda mitjana per persona,..,null
2024,Sant Climent de Llobregat DC01 SC001,població amb estudis baixos,p,86.8
2024,Sant Climent de Llobregat DC01 SC001,població jove sense estudis postobligatoris,p,85.1
2024,Sant Climent de Llobregat DC01 SC001,població estrangera de països de renda baixa o mitjana,p,79.6
2024,Sant Climent de Llobregat DC01 SC001,renda mitjana per persona,..,null
2024,Sant Climent de Llobregat DC01 SC002,població amb estudis baixos,p,95.8
2024,Sant Climent de Llobregat DC01 SC002,població jove sense estudis postobligatoris,p,93.8
2024,Sant Climent de Llobregat DC01 SC002,població estrangera de països de renda baixa o mitjana,p,81.2
2024,Sant Climent de Llobregat DC01 SC002,renda mitjana per persona,..,null
2024,Sant Climent Sescebes DC01 SC001,població amb estudis baixos,p,91.8
2024,Sant Climent Sescebes DC01 SC001,població jove sense estudis postobligatoris,p,105.9
2024,Sant Climent Sescebes DC01 SC001,població estrangera de països de renda baixa o mitjana,p,93.9
2024,Sant Climent Sescebes DC01 SC001,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC001,població amb estudis baixos,p,85.4
2024,Sant Cugat del Vallès DC01 SC001,població jove sense estudis postobligatoris,p,81.1
2024,Sant Cugat del Vallès DC01 SC001,població estrangera de països de renda baixa o mitjana,p,95.8
2024,Sant Cugat del Vallès DC01 SC001,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC002,població amb estudis baixos,p,81.4
2024,Sant Cugat del Vallès DC01 SC002,població jove sense estudis postobligatoris,p,85.6
2024,Sant Cugat del Vallès DC01 SC002,població estrangera de països de renda baixa o mitjana,p,98.2
2024,Sant Cugat del Vallès DC01 SC002,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC003,població amb estudis baixos,p,86.7
2024,Sant Cugat del Vallès DC01 SC003,població jove sense estudis postobligatoris,p,86.3
2024,Sant Cugat del Vallès DC01 SC003,població estrangera de països de renda baixa o mitjana,p,96.8
2024,Sant Cugat del Vallès DC01 SC003,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC004,població amb estudis baixos,p,72.5
2024,Sant Cugat del Vallès DC01 SC004,població jove sense estudis postobligatoris,p,79.9
2024,Sant Cugat del Vallès DC01 SC004,població estrangera de països de renda baixa o mitjana,p,86.6
2024,Sant Cugat del Vallès DC01 SC004,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC005,població amb estudis baixos,p,72.0
2024,Sant Cugat del Vallès DC01 SC005,població jove sense estudis postobligatoris,p,83.7
2024,Sant Cugat del Vallès DC01 SC005,població estrangera de països de renda baixa o mitjana,p,95.6
2024,Sant Cugat del Vallès DC01 SC005,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC006,població amb estudis baixos,p,107.3
2024,Sant Cugat del Vallès DC01 SC006,població jove sense estudis postobligatoris,p,90.4
2024,Sant Cugat del Vallès DC01 SC006,població estrangera de països de renda baixa o mitjana,p,96.4
2024,Sant Cugat del Vallès DC01 SC006,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC007,població amb estudis baixos,p,93.7
2024,Sant Cugat del Vallès DC01 SC007,població jove sense estudis postobligatoris,p,85.4
2024,Sant Cugat del Vallès DC01 SC007,població estrangera de països de renda baixa o mitjana,p,98.9
2024,Sant Cugat del Vallès DC01 SC007,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC008,població amb estudis baixos,p,90.6
2024,Sant Cugat del Vallès DC01 SC008,població jove sense estudis postobligatoris,p,87.4
2024,Sant Cugat del Vallès DC01 SC008,població estrangera de països de renda baixa o mitjana,p,98.6
2024,Sant Cugat del Vallès DC01 SC008,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC009,població amb estudis baixos,p,69.1
2024,Sant Cugat del Vallès DC01 SC009,població jove sense estudis postobligatoris,p,75.3
2024,Sant Cugat del Vallès DC01 SC009,població estrangera de països de renda baixa o mitjana,p,85.3
2024,Sant Cugat del Vallès DC01 SC009,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC010,població amb estudis baixos,p,93.2
2024,Sant Cugat del Vallès DC01 SC010,població jove sense estudis postobligatoris,p,94.5
2024,Sant Cugat del Vallès DC01 SC010,població estrangera de països de renda baixa o mitjana,p,113.3
2024,Sant Cugat del Vallès DC01 SC010,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC011,població amb estudis baixos,p,80.7
2024,Sant Cugat del Vallès DC01 SC011,població jove sense estudis postobligatoris,p,87.9
2024,Sant Cugat del Vallès DC01 SC011,població estrangera de països de renda baixa o mitjana,p,99.4
2024,Sant Cugat del Vallès DC01 SC011,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC012,població amb estudis baixos,p,69.4
2024,Sant Cugat del Vallès DC01 SC012,població jove sense estudis postobligatoris,p,74.6
2024,Sant Cugat del Vallès DC01 SC012,població estrangera de països de renda baixa o mitjana,p,85.6
2024,Sant Cugat del Vallès DC01 SC012,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC013,població amb estudis baixos,p,67.4
2024,Sant Cugat del Vallès DC01 SC013,població jove sense estudis postobligatoris,p,72.9
2024,Sant Cugat del Vallès DC01 SC013,població estrangera de països de renda baixa o mitjana,p,82.6
2024,Sant Cugat del Vallès DC01 SC013,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC014,població amb estudis baixos,p,66.5
2024,Sant Cugat del Vallès DC01 SC014,població jove sense estudis postobligatoris,p,71.0
2024,Sant Cugat del Vallès DC01 SC014,població estrangera de països de renda baixa o mitjana,p,84.7
2024,Sant Cugat del Vallès DC01 SC014,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC015,població amb estudis baixos,p,65.7
2024,Sant Cugat del Vallès DC01 SC015,població jove sense estudis postobligatoris,p,74.4
2024,Sant Cugat del Vallès DC01 SC015,població estrangera de països de renda baixa o mitjana,p,84.3
2024,Sant Cugat del Vallès DC01 SC015,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC016,població amb estudis baixos,p,67.7
2024,Sant Cugat del Vallès DC01 SC016,població jove sense estudis postobligatoris,p,74.1
2024,Sant Cugat del Vallès DC01 SC016,població estrangera de països de renda baixa o mitjana,p,86.0
2024,Sant Cugat del Vallès DC01 SC016,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC017,població amb estudis baixos,p,71.9
2024,Sant Cugat del Vallès DC01 SC017,població jove sense estudis postobligatoris,p,73.2
2024,Sant Cugat del Vallès DC01 SC017,població estrangera de països de renda baixa o mitjana,p,85.2
2024,Sant Cugat del Vallès DC01 SC017,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC018,població amb estudis baixos,p,69.1
2024,Sant Cugat del Vallès DC01 SC018,població jove sense estudis postobligatoris,p,74.1
2024,Sant Cugat del Vallès DC01 SC018,població estrangera de països de renda baixa o mitjana,p,94.9
2024,Sant Cugat del Vallès DC01 SC018,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC019,població amb estudis baixos,p,71.7
2024,Sant Cugat del Vallès DC01 SC019,població jove sense estudis postobligatoris,p,73.8
2024,Sant Cugat del Vallès DC01 SC019,població estrangera de països de renda baixa o mitjana,p,84.5
2024,Sant Cugat del Vallès DC01 SC019,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC020,població amb estudis baixos,p,68.0
2024,Sant Cugat del Vallès DC01 SC020,població jove sense estudis postobligatoris,p,78.1
2024,Sant Cugat del Vallès DC01 SC020,població estrangera de països de renda baixa o mitjana,p,80.5
2024,Sant Cugat del Vallès DC01 SC020,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC021,població amb estudis baixos,p,83.0
2024,Sant Cugat del Vallès DC01 SC021,població jove sense estudis postobligatoris,p,82.1
2024,Sant Cugat del Vallès DC01 SC021,població estrangera de països de renda baixa o mitjana,p,94.8
2024,Sant Cugat del Vallès DC01 SC021,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC022,població amb estudis baixos,p,86.3
2024,Sant Cugat del Vallès DC01 SC022,població jove sense estudis postobligatoris,p,93.8
2024,Sant Cugat del Vallès DC01 SC022,població estrangera de països de renda baixa o mitjana,p,105.4
2024,Sant Cugat del Vallès DC01 SC022,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC023,població amb estudis baixos,p,67.6
2024,Sant Cugat del Vallès DC01 SC023,població jove sense estudis postobligatoris,p,74.1
2024,Sant Cugat del Vallès DC01 SC023,població estrangera de països de renda baixa o mitjana,p,85.4
2024,Sant Cugat del Vallès DC01 SC023,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC01 SC024,població amb estudis baixos,p,65.2
2024,Sant Cugat del Vallès DC01 SC024,població jove sense estudis postobligatoris,p,75.0
2024,Sant Cugat del Vallès DC01 SC024,població estrangera de països de renda baixa o mitjana,p,92.4
2024,Sant Cugat del Vallès DC01 SC024,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC001,població amb estudis baixos,p,69.2
2024,Sant Cugat del Vallès DC02 SC001,població jove sense estudis postobligatoris,p,77.7
2024,Sant Cugat del Vallès DC02 SC001,població estrangera de països de renda baixa o mitjana,p,81.4
2024,Sant Cugat del Vallès DC02 SC001,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC002,població amb estudis baixos,p,78.7
2024,Sant Cugat del Vallès DC02 SC002,població jove sense estudis postobligatoris,p,83.5
2024,Sant Cugat del Vallès DC02 SC002,població estrangera de països de renda baixa o mitjana,p,98.6
2024,Sant Cugat del Vallès DC02 SC002,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC003,població amb estudis baixos,p,94.2
2024,Sant Cugat del Vallès DC02 SC003,població jove sense estudis postobligatoris,p,89.3
2024,Sant Cugat del Vallès DC02 SC003,població estrangera de països de renda baixa o mitjana,p,100.8
2024,Sant Cugat del Vallès DC02 SC003,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC004,població amb estudis baixos,p,78.2
2024,Sant Cugat del Vallès DC02 SC004,població jove sense estudis postobligatoris,p,82.4
2024,Sant Cugat del Vallès DC02 SC004,població estrangera de països de renda baixa o mitjana,p,93.2
2024,Sant Cugat del Vallès DC02 SC004,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC005,població amb estudis baixos,p,90.1
2024,Sant Cugat del Vallès DC02 SC005,població jove sense estudis postobligatoris,p,90.4
2024,Sant Cugat del Vallès DC02 SC005,població estrangera de països de renda baixa o mitjana,p,111.7
2024,Sant Cugat del Vallès DC02 SC005,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC006,població amb estudis baixos,p,75.0
2024,Sant Cugat del Vallès DC02 SC006,població jove sense estudis postobligatoris,p,90.1
2024,Sant Cugat del Vallès DC02 SC006,població estrangera de països de renda baixa o mitjana,p,84.6
2024,Sant Cugat del Vallès DC02 SC006,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC007,població amb estudis baixos,p,81.6
2024,Sant Cugat del Vallès DC02 SC007,població jove sense estudis postobligatoris,p,83.8
2024,Sant Cugat del Vallès DC02 SC007,població estrangera de països de renda baixa o mitjana,p,93.1
2024,Sant Cugat del Vallès DC02 SC007,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC008,població amb estudis baixos,p,68.2
2024,Sant Cugat del Vallès DC02 SC008,població jove sense estudis postobligatoris,p,73.4
2024,Sant Cugat del Vallès DC02 SC008,població estrangera de països de renda baixa o mitjana,p,82.5
2024,Sant Cugat del Vallès DC02 SC008,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC009,població amb estudis baixos,p,66.9
2024,Sant Cugat del Vallès DC02 SC009,població jove sense estudis postobligatoris,p,75.9
2024,Sant Cugat del Vallès DC02 SC009,població estrangera de països de renda baixa o mitjana,p,83.3
2024,Sant Cugat del Vallès DC02 SC009,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC010,població amb estudis baixos,p,66.2
2024,Sant Cugat del Vallès DC02 SC010,població jove sense estudis postobligatoris,p,72.5
2024,Sant Cugat del Vallès DC02 SC010,població estrangera de països de renda baixa o mitjana,p,85.9
2024,Sant Cugat del Vallès DC02 SC010,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC011,població amb estudis baixos,p,70.0
2024,Sant Cugat del Vallès DC02 SC011,població jove sense estudis postobligatoris,p,72.5
2024,Sant Cugat del Vallès DC02 SC011,població estrangera de països de renda baixa o mitjana,p,88.3
2024,Sant Cugat del Vallès DC02 SC011,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC02 SC012,població amb estudis baixos,p,67.7
2024,Sant Cugat del Vallès DC02 SC012,població jove sense estudis postobligatoris,p,76.1
2024,Sant Cugat del Vallès DC02 SC012,població estrangera de països de renda baixa o mitjana,p,83.8
2024,Sant Cugat del Vallès DC02 SC012,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC03 SC001,població amb estudis baixos,p,79.2
2024,Sant Cugat del Vallès DC03 SC001,població jove sense estudis postobligatoris,p,80.0
2024,Sant Cugat del Vallès DC03 SC001,població estrangera de països de renda baixa o mitjana,p,83.8
2024,Sant Cugat del Vallès DC03 SC001,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC03 SC002,població amb estudis baixos,p,71.7
2024,Sant Cugat del Vallès DC03 SC002,població jove sense estudis postobligatoris,p,76.5
2024,Sant Cugat del Vallès DC03 SC002,població estrangera de països de renda baixa o mitjana,p,80.9
2024,Sant Cugat del Vallès DC03 SC002,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC03 SC003,població amb estudis baixos,p,71.8
2024,Sant Cugat del Vallès DC03 SC003,població jove sense estudis postobligatoris,p,76.1
2024,Sant Cugat del Vallès DC03 SC003,població estrangera de països de renda baixa o mitjana,p,83.4
2024,Sant Cugat del Vallès DC03 SC003,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC03 SC004,població amb estudis baixos,p,83.7
2024,Sant Cugat del Vallès DC03 SC004,població jove sense estudis postobligatoris,p,86.3
2024,Sant Cugat del Vallès DC03 SC004,població estrangera de països de renda baixa o mitjana,p,83.9
2024,Sant Cugat del Vallès DC03 SC004,renda mitjana per persona,..,null
2024,Sant Cugat del Vallès DC04 SC001,població amb estudis baixos,p,77.7
2024,Sant Cugat del Vallès DC04 SC001,població jove sense estudis postobligatoris,p,81.6
2024,Sant Cugat del Vallès DC04 SC001,població estrangera de països de renda baixa o mitjana,p,83.4
